Orig \ Dest,AL_BIR,AL_DEC,AL_MOB,AL_MON,AR_FAY,AR_LIT,AZ_FLA,AZ_PHO,AZ_TUC,CA_FRS,CA_LAX,CA_ONT,CA_SDI,CA_SFR,CA_STK,CO_DEN,CO_GRA,CT_HAR,FL_JAX,FL_LAK,FL_MIA,FL_TAL,GA_ATL,GA_MAC,GA_SAV,GA_TIF,IA_CED,IA_DES,IA_DUB,ID_TWI,IL_BLO,IL_CHI,IL_JOL,IL_QUI,IL_RFD,IL_ROC,IL_TAY,IN_EVA,IN_FTW,IN_GRY,IN_IND,IN_SBD,IN_TER,KS_HUT,KY_BOW,KY_LEX,KY_LOU,LA_NEW,LA_SHR,MA_BOS,MA_SPR,MD_BAL,ME_AUG,MI_DET,MI_RAP,MI_SAG,MN_DUL,MN_MIN,MN_STC,MO_GIR,MO_JEF,MO_JOP,MO_KAN,MO_STL,MS_JAC,MT_BIL,MT_MIS,NC_CHA,NC_GRE,NC_RAL,NC_WIL,ND_BIS,ND_FAR,NE_NPL,NE_OMA,NH_BRI,NJ_ELI,NM_ALB,NV_REN,NV_VEG,NY_ALB,NY_BRN,NY_BUF,NY_ELM,NY_ROC,NY_SYR,OH_CIN,OH_CLE,OH_COL,OH_TOL,OK_OKC,OK_TUL,ON_TOR,OR_MED,OR_PEN,OR_POR,PA_ALL,PA_ERI,PA_HAR,PA_PHI,PA_PIT,QC_MON,SC_CHA,SC_COL,SC_GRE,SD_RAP,SD_SXF,TN_CHA,TN_KNO,TN_MEM,TN_NAS,TX_AMA,TX_ANT,TX_AUS,TX_DAL,TX_ELP,TX_FTW,TX_HOU,TX_LAR,TX_LUB,TX_MCA,TX_TEX,UT_SLC,VA_ALE,VA_NOR,VA_RCH,VA_ROA,VA_WIN,WA_SEA,WA_SPO,WI_EAU,WI_GRE,WI_MAD,WI_MIL,WV_CHA,WV_HUN,WY_GRE
NC_RAL,46.0,31.0,29.0,13.0,10.0,12.0,9.0,9.0,15.0,9.0,11.0,16.0,16.0,8.0,8.0,10.0,44.0,44.0,28.0,209.0,130.0,13.0,141.0,15.0,133.0,22.0,18.0,23.0,25.0,20.0,11.0,48.0,41.0,126.0,49.0,18.0,14.0,11.0,59.0,21.0,25.0,36.0,16.0,10.0,81.0,25.0,9.0,12.0,41.0,16.0,29.0,73.0,9.0,16.0,14.0,16.0,50.0,50.0,7.0,13.0,49.0,8.0,31.0,21.0,17.0,8.0,8.0,239.0,75.0,156.0,181.0,50.0,8.0,99.0,10.0,9.0,19.0,44.0,20.0,7.0,26.0,9.0,12.0,8.0,12.0,10.0,33.0,57.0,49.0,21.0,13.0,8.0,8.0,14.0,14.0,14.0,37.0,12.0,48.0,40.0,39.0,8.0,90.0,72.0,81.0,50.0,7.0,40.0,65.0,12.0,105.0,302.0,10.0,9.0,58.0,9.0,38.0,35.0,21.0,17.0,8.0,12.0,44.0,32.0,32.0,86.0,71.0,46.0,10.0,14.0,7.0,10.0,9.0,10.0,23.0,11.0,20.0
NC_WIL,53.0,27.0,25.0,8.0,23.0,18.0,26.0,8.0,9.0,13.0,23.0,23.0,23.0,8.0,8.0,13.0,26.0,18.0,96.0,63.0,85.0,10.0,114.0,17.0,27.0,22.0,11.0,12.0,11.0,14.0,41.0,49.0,41.0,206.0,14.0,14.0,10.0,48.0,12.0,39.0,15.0,9.0,9.0,9.0,119.0,10.0,9.0,9.0,35.0,9.0,23.0,34.0,8.0,7.0,8.0,9.0,38.0,8.0,18.0,11.0,14.0,12.0,13.0,26.0,8.0,8.0,14.0,210.0,70.0,150.0,83.0,38.0,17.0,72.0,11.0,9.0,13.0,26.0,14.0,14.0,7.0,8.0,15.0,10.0,14.0,15.0,29.0,21.0,22.0,8.0,27.0,12.0,15.0,8.0,8.0,8.0,20.0,27.0,48.0,34.0,73.0,15.0,47.0,54.0,53.0,38.0,38.0,35.0,52.0,41.0,126.0,632.0,7.0,38.0,16.0,9.0,14.0,31.0,8.0,8.0,8.0,9.0,26.0,46.0,20.0,31.0,16.0,27.0,8.0,8.0,340.0,23.0,8.0,23.0,25.0,10.0,14.0
ND_BIS,10.0,18.0,18.0,9.0,136.0,136.0,27.0,27.0,27.0,9.0,10.0,10.0,8.0,21.0,21.0,10.0,27.0,7.0,10.0,8.0,8.0,10.0,18.0,18.0,10.0,10.0,8.0,10.0,8.0,11.0,7.0,10.0,9.0,9.0,112.0,8.0,9.0,9.0,8.0,15.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,10.0,136.0,7.0,7.0,10.0,7.0,10.0,9.0,10.0,65.0,14.0,13.0,39.0,8.0,39.0,39.0,39.0,18.0,8.0,48.0,10.0,12.0,9.0,10.0,12.0,8.0,8.0,10.0,7.0,23.0,8.0,48.0,48.0,23.0,23.0,23.0,23.0,23.0,23.0,9.0,13.0,8.0,112.0,37.0,12.0,42.0,10.0,8.0,10.0,23.0,23.0,23.0,9.0,23.0,42.0,10.0,10.0,10.0,17.0,8.0,18.0,18.0,18.0,18.0,136.0,22.0,20.0,136.0,17.0,9.0,19.0,7.0,15.0,136.0,136.0,11.0,16.0,16.0,16.0,16.0,16.0,10.0,10.0,31.0,27.0,11.0,9.0,16.0,16.0,10.0
ND_FAR,12.0,9.0,8.0,11.0,87.0,87.0,19.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,19.0,9.0,17.0,17.0,11.0,17.0,13.0,44.0,17.0,8.0,25.0,21.0,24.0,8.0,8.0,16.0,11.0,14.0,26.0,17.0,14.0,14.0,10.0,22.0,25.0,22.0,21.0,12.0,8.0,14.0,14.0,9.0,87.0,9.0,9.0,7.0,9.0,15.0,145.0,10.0,112.0,8.0,7.0,70.0,10.0,10.0,33.0,70.0,44.0,17.0,17.0,11.0,11.0,11.0,11.0,9.0,9.0,8.0,9.0,9.0,12.0,19.0,17.0,17.0,10.0,48.0,48.0,48.0,48.0,48.0,14.0,13.0,13.0,8.0,12.0,87.0,42.0,13.0,13.0,13.0,11.0,48.0,8.0,7.0,48.0,42.0,11.0,11.0,11.0,25.0,15.0,8.0,44.0,44.0,9.0,87.0,12.0,22.0,15.0,87.0,18.0,16.0,11.0,13.0,11.0,87.0,19.0,18.0,18.0,8.0,18.0,18.0,13.0,13.0,8.0,22.0,11.0,13.0,18.0,18.0,17.0
NE_NPL,16.0,13.0,82.0,10.0,219.0,11.0,83.0,14.0,41.0,30.0,18.0,18.0,13.0,25.0,25.0,12.0,9.0,10.0,11.0,9.0,11.0,12.0,20.0,10.0,7.0,8.0,18.0,30.0,58.0,38.0,25.0,54.0,40.0,35.0,41.0,254.0,35.0,9.0,26.0,13.0,13.0,14.0,18.0,30.0,17.0,11.0,35.0,219.0,7.0,10.0,10.0,21.0,10.0,93.0,22.0,29.0,58.0,58.0,21.0,10.0,8.0,23.0,9.0,9.0,17.0,66.0,66.0,16.0,16.0,16.0,8.0,64.0,25.0,358.0,8.0,10.0,44.0,12.0,66.0,16.0,44.0,44.0,44.0,44.0,44.0,17.0,11.0,25.0,38.0,69.0,11.0,11.0,29.0,9.0,14.0,23.0,15.0,44.0,9.0,14.0,18.0,29.0,16.0,16.0,8.0,64.0,16.0,82.0,82.0,8.0,11.0,15.0,18.0,25.0,13.0,12.0,23.0,20.0,16.0,13.0,15.0,13.0,8.0,21.0,21.0,21.0,21.0,21.0,13.0,16.0,12.0,11.0,22.0,27.0,21.0,21.0,25.0
NE_OMA,8.0,8.0,123.0,9.0,12.0,9.0,10.0,10.0,8.0,9.0,9.0,10.0,9.0,15.0,13.0,41.0,8.0,8.0,9.0,9.0,10.0,18.0,17.0,9.0,14.0,12.0,23.0,30.0,33.0,22.0,47.0,78.0,34.0,25.0,24.0,83.0,11.0,13.0,24.0,13.0,17.0,14.0,8.0,39.0,15.0,9.0,9.0,8.0,8.0,9.0,12.0,11.0,9.0,98.0,13.0,25.0,10.0,35.0,31.0,137.0,11.0,14.0,31.0,19.0,11.0,14.0,10.0,9.0,19.0,8.0,9.0,12.0,24.0,20.0,52.0,21.0,14.0,10.0,9.0,8.0,9.0,10.0,8.0,106.0,8.0,8.0,22.0,28.0,23.0,75.0,11.0,40.0,8.0,8.0,8.0,27.0,10.0,106.0,11.0,12.0,8.0,8.0,8.0,15.0,15.0,13.0,30.0,10.0,8.0,38.0,14.0,8.0,9.0,10.0,36.0,14.0,60.0,59.0,22.0,39.0,8.0,14.0,12.0,8.0,8.0,10.0,9.0,9.0,8.0,8.0,11.0,13.0,36.0,19.0,44.0,44.0,11.0
NH_BRI,31.0,31.0,31.0,31.0,49.0,49.0,15.0,21.0,11.0,20.0,8.0,10.0,9.0,20.0,20.0,31.0,31.0,15.0,16.0,14.0,25.0,16.0,12.0,31.0,57.0,57.0,16.0,16.0,16.0,14.0,75.0,10.0,9.0,32.0,7.0,75.0,32.0,32.0,75.0,8.0,10.0,9.0,32.0,7.0,9.0,32.0,32.0,8.0,49.0,16.0,9.0,12.0,14.0,75.0,18.0,75.0,16.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,31.0,14.0,14.0,20.0,9.0,9.0,7.0,16.0,16.0,7.0,7.0,9.0,19.0,31.0,11.0,14.0,8.0,17.0,11.0,7.0,10.0,24.0,16.0,16.0,15.0,13.0,49.0,49.0,14.0,7.0,7.0,7.0,13.0,319.0,45.0,21.0,7.0,17.0,38.0,8.0,22.0,16.0,16.0,31.0,31.0,31.0,7.0,49.0,49.0,13.0,11.0,49.0,11.0,12.0,49.0,49.0,49.0,49.0,31.0,9.0,9.0,8.0,7.0,10.0,7.0,7.0,75.0,8.0,13.0,12.0,27.0,27.0,14.0
NJ_ELI,19.0,15.0,12.0,13.0,10.0,16.0,9.0,18.0,18.0,11.0,14.0,10.0,14.0,11.0,11.0,8.0,25.0,155.0,28.0,114.0,67.0,32.0,77.0,30.0,58.0,19.0,21.0,28.0,31.0,71.0,36.0,192.0,105.0,17.0,107.0,8.0,10.0,73.0,15.0,12.0,76.0,19.0,99.0,8.0,49.0,26.0,48.0,28.0,8.0,102.0,52.0,214.0,22.0,71.0,13.0,27.0,8.0,10.0,14.0,14.0,11.0,15.0,11.0,22.0,17.0,71.0,71.0,60.0,16.0,36.0,19.0,74.0,11.0,9.0,12.0,20.0,228.0,73.0,59.0,71.0,35.0,64.0,50.0,81.0,46.0,134.0,67.0,61.0,44.0,41.0,344.0,9.0,12.0,25.0,25.0,10.0,110.0,9.0,59.0,129.0,69.0,10.0,41.0,23.0,39.0,74.0,74.0,8.0,17.0,25.0,50.0,344.0,12.0,13.0,50.0,344.0,46.0,100.0,14.0,10.0,12.0,344.0,30.0,105.0,31.0,61.0,53.0,13.0,9.0,25.0,7.0,15.0,28.0,24.0,21.0,17.0,29.0
NM_ALB,62.0,62.0,11.0,11.0,52.0,18.0,17.0,117.0,48.0,9.0,14.0,22.0,18.0,10.0,9.0,65.0,53.0,9.0,20.0,9.0,10.0,20.0,7.0,94.0,20.0,20.0,39.0,39.0,39.0,19.0,8.0,8.0,48.0,21.0,48.0,48.0,8.0,21.0,11.0,7.0,15.0,12.0,21.0,45.0,21.0,21.0,21.0,17.0,9.0,8.0,8.0,18.0,9.0,9.0,48.0,48.0,39.0,39.0,39.0,45.0,16.0,45.0,25.0,45.0,94.0,19.0,19.0,11.0,11.0,11.0,11.0,26.0,39.0,45.0,15.0,9.0,27.0,10.0,19.0,11.0,27.0,27.0,27.0,27.0,27.0,27.0,21.0,8.0,14.0,10.0,36.0,57.0,21.0,8.0,8.0,8.0,27.0,27.0,9.0,27.0,8.0,21.0,11.0,8.0,8.0,39.0,39.0,94.0,94.0,94.0,94.0,112.0,14.0,18.0,36.0,91.0,76.0,49.0,18.0,245.0,18.0,29.0,12.0,18.0,8.0,8.0,18.0,18.0,8.0,8.0,48.0,48.0,48.0,48.0,18.0,18.0,13.0
NV_REN,19.0,19.0,19.0,19.0,91.0,91.0,11.0,82.0,37.0,40.0,80.0,86.0,34.0,51.0,119.0,41.0,11.0,8.0,18.0,9.0,9.0,18.0,19.0,19.0,18.0,18.0,10.0,10.0,10.0,24.0,57.0,57.0,57.0,13.0,57.0,57.0,13.0,13.0,18.0,57.0,14.0,14.0,13.0,20.0,13.0,13.0,13.0,7.0,91.0,7.0,14.0,12.0,8.0,57.0,57.0,57.0,10.0,10.0,10.0,20.0,12.0,20.0,20.0,20.0,19.0,13.0,11.0,9.0,17.0,8.0,8.0,10.0,10.0,20.0,20.0,12.0,19.0,11.0,22.0,36.0,19.0,19.0,19.0,19.0,19.0,19.0,13.0,16.0,20.0,16.0,16.0,91.0,8.0,16.0,12.0,12.0,8.0,19.0,19.0,19.0,19.0,8.0,17.0,17.0,17.0,10.0,10.0,19.0,19.0,19.0,19.0,7.0,9.0,14.0,7.0,14.0,7.0,9.0,91.0,19.0,91.0,91.0,34.0,12.0,12.0,12.0,12.0,12.0,56.0,25.0,57.0,57.0,57.0,57.0,12.0,12.0,11.0
NV_VEG,18.0,18.0,18.0,18.0,297.0,297.0,17.0,193.0,53.0,56.0,127.0,77.0,79.0,31.0,63.0,36.0,84.0,15.0,38.0,34.0,10.0,38.0,8.0,18.0,38.0,38.0,9.0,9.0,9.0,49.0,38.0,38.0,38.0,26.0,38.0,38.0,26.0,26.0,38.0,38.0,38.0,38.0,26.0,33.0,26.0,26.0,26.0,297.0,13.0,14.0,15.0,14.0,15.0,38.0,38.0,38.0,9.0,9.0,9.0,33.0,9.0,33.0,8.0,33.0,18.0,7.0,54.0,12.0,12.0,12.0,12.0,9.0,9.0,16.0,9.0,15.0,8.0,8.0,25.0,40.0,8.0,8.0,8.0,8.0,8.0,8.0,26.0,18.0,32.0,38.0,297.0,297.0,21.0,14.0,24.0,8.0,8.0,8.0,8.0,8.0,8.0,21.0,12.0,12.0,10.0,16.0,9.0,18.0,18.0,18.0,18.0,297.0,22.0,17.0,46.0,24.0,47.0,16.0,20.0,13.0,25.0,9.0,246.0,14.0,9.0,9.0,14.0,10.0,16.0,76.0,38.0,38.0,38.0,38.0,14.0,14.0,51.0
NY_ALB,11.0,17.0,10.0,22.0,76.0,76.0,16.0,16.0,9.0,11.0,11.0,11.0,10.0,10.0,10.0,16.0,16.0,60.0,9.0,13.0,12.0,9.0,10.0,13.0,13.0,8.0,28.0,28.0,28.0,12.0,25.0,25.0,12.0,85.0,17.0,209.0,85.0,25.0,36.0,17.0,9.0,36.0,13.0,8.0,31.0,13.0,9.0,8.0,76.0,19.0,9.0,12.0,16.0,32.0,9.0,209.0,28.0,21.0,28.0,15.0,9.0,37.0,9.0,11.0,14.0,12.0,12.0,33.0,7.0,7.0,9.0,28.0,28.0,37.0,37.0,67.0,34.0,16.0,12.0,12.0,48.0,26.0,22.0,14.0,17.0,9.0,8.0,10.0,10.0,31.0,8.0,76.0,8.0,15.0,15.0,15.0,12.0,10.0,18.0,13.0,21.0,31.0,9.0,26.0,37.0,28.0,28.0,8.0,8.0,20.0,26.0,76.0,10.0,20.0,8.0,76.0,13.0,16.0,8.0,76.0,10.0,76.0,16.0,10.0,8.0,10.0,11.0,10.0,15.0,15.0,12.0,209.0,9.0,13.0,12.0,12.0,12.0
NY_BRN,17.0,17.0,17.0,17.0,31.0,31.0,20.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,20.0,13.0,36.0,17.0,22.0,36.0,17.0,17.0,36.0,36.0,13.0,13.0,13.0,9.0,66.0,9.0,66.0,10.0,9.0,66.0,10.0,10.0,66.0,9.0,9.0,10.0,10.0,13.0,10.0,10.0,10.0,31.0,31.0,16.0,13.0,12.0,11.0,17.0,66.0,66.0,13.0,8.0,13.0,13.0,8.0,13.0,9.0,7.0,17.0,9.0,9.0,8.0,8.0,7.0,25.0,13.0,13.0,13.0,13.0,11.0,13.0,20.0,9.0,9.0,10.0,20.0,12.0,81.0,11.0,9.0,10.0,16.0,23.0,12.0,31.0,31.0,12.0,11.0,11.0,11.0,54.0,17.0,54.0,50.0,22.0,12.0,25.0,9.0,11.0,13.0,13.0,17.0,17.0,17.0,17.0,31.0,31.0,18.0,31.0,31.0,31.0,10.0,31.0,31.0,31.0,31.0,20.0,10.0,10.0,10.0,72.0,72.0,11.0,11.0,66.0,66.0,66.0,66.0,72.0,101.0,9.0
NY_BUF,8.0,18.0,90.0,16.0,127.0,127.0,17.0,17.0,17.0,10.0,13.0,13.0,13.0,9.0,9.0,17.0,17.0,37.0,12.0,9.0,7.0,9.0,14.0,12.0,8.0,13.0,8.0,13.0,37.0,13.0,9.0,12.0,12.0,54.0,13.0,8.0,10.0,20.0,9.0,12.0,12.0,11.0,12.0,12.0,33.0,8.0,41.0,7.0,127.0,32.0,12.0,21.0,12.0,29.0,7.0,12.0,37.0,17.0,10.0,14.0,8.0,37.0,37.0,8.0,12.0,13.0,13.0,12.0,9.0,11.0,9.0,37.0,37.0,37.0,8.0,19.0,29.0,17.0,13.0,13.0,23.0,14.0,24.0,10.0,15.0,10.0,18.0,39.0,11.0,31.0,8.0,10.0,34.0,15.0,11.0,15.0,50.0,15.0,21.0,51.0,57.0,10.0,7.0,13.0,9.0,37.0,37.0,9.0,9.0,12.0,23.0,127.0,32.0,21.0,13.0,127.0,12.0,21.0,20.0,127.0,14.0,127.0,8.0,8.0,7.0,12.0,10.0,11.0,10.0,15.0,14.0,10.0,13.0,10.0,8.0,9.0,9.0
NY_ELM,22.0,14.0,7.0,21.0,82.0,82.0,14.0,14.0,14.0,24.0,16.0,15.0,15.0,24.0,24.0,8.0,14.0,99.0,33.0,20.0,20.0,33.0,10.0,16.0,8.0,8.0,30.0,9.0,30.0,13.0,9.0,21.0,10.0,54.0,17.0,157.0,9.0,13.0,15.0,8.0,15.0,12.0,13.0,8.0,7.0,12.0,11.0,7.0,82.0,25.0,8.0,24.0,7.0,8.0,8.0,157.0,30.0,20.0,30.0,25.0,13.0,25.0,25.0,8.0,12.0,13.0,13.0,50.0,12.0,10.0,115.0,30.0,30.0,25.0,8.0,8.0,32.0,14.0,13.0,13.0,15.0,11.0,23.0,29.0,13.0,8.0,20.0,30.0,9.0,11.0,9.0,82.0,9.0,84.0,84.0,84.0,24.0,9.0,13.0,66.0,20.0,16.0,115.0,61.0,66.0,30.0,30.0,89.0,89.0,10.0,7.0,82.0,7.0,8.0,11.0,82.0,8.0,21.0,7.0,82.0,7.0,82.0,14.0,16.0,11.0,11.0,11.0,16.0,84.0,84.0,16.0,10.0,18.0,14.0,7.0,91.0,13.0
NY_ROC,21.0,17.0,88.0,15.0,126.0,126.0,17.0,17.0,17.0,10.0,13.0,13.0,13.0,9.0,9.0,17.0,17.0,37.0,12.0,16.0,16.0,9.0,31.0,25.0,8.0,13.0,8.0,11.0,37.0,12.0,8.0,16.0,12.0,47.0,12.0,8.0,10.0,12.0,9.0,14.0,8.0,11.0,12.0,12.0,24.0,9.0,8.0,7.0,126.0,29.0,12.0,20.0,21.0,28.0,8.0,11.0,37.0,17.0,10.0,31.0,14.0,31.0,31.0,8.0,12.0,12.0,12.0,11.0,9.0,9.0,8.0,37.0,37.0,31.0,8.0,19.0,27.0,17.0,12.0,12.0,18.0,14.0,20.0,10.0,23.0,11.0,9.0,15.0,10.0,30.0,8.0,10.0,36.0,15.0,11.0,15.0,50.0,20.0,20.0,49.0,36.0,10.0,7.0,13.0,9.0,37.0,37.0,9.0,9.0,11.0,23.0,126.0,20.0,21.0,13.0,126.0,12.0,21.0,20.0,126.0,21.0,126.0,8.0,11.0,7.0,12.0,10.0,11.0,10.0,15.0,14.0,10.0,13.0,10.0,8.0,9.0,9.0
NY_SYR,16.0,15.0,10.0,15.0,75.0,75.0,12.0,12.0,12.0,9.0,13.0,12.0,12.0,31.0,31.0,12.0,12.0,27.0,29.0,8.0,9.0,29.0,10.0,7.0,11.0,29.0,28.0,28.0,28.0,12.0,20.0,35.0,16.0,73.0,30.0,179.0,73.0,12.0,13.0,17.0,13.0,25.0,15.0,8.0,21.0,9.0,9.0,11.0,75.0,20.0,16.0,33.0,8.0,10.0,9.0,179.0,28.0,19.0,28.0,7.0,15.0,33.0,8.0,15.0,10.0,12.0,12.0,20.0,10.0,8.0,56.0,28.0,28.0,33.0,33.0,7.0,79.0,12.0,12.0,8.0,17.0,20.0,17.0,11.0,8.0,60.0,18.0,58.0,12.0,15.0,8.0,75.0,10.0,18.0,18.0,18.0,32.0,11.0,36.0,38.0,44.0,12.0,56.0,11.0,15.0,28.0,28.0,9.0,8.0,7.0,11.0,75.0,11.0,13.0,7.0,75.0,8.0,12.0,14.0,75.0,14.0,75.0,12.0,12.0,14.0,8.0,15.0,9.0,18.0,18.0,12.0,9.0,10.0,24.0,21.0,21.0,12.0
OH_CIN,89.0,88.0,8.0,13.0,13.0,37.0,9.0,13.0,18.0,11.0,28.0,15.0,8.0,10.0,8.0,30.0,10.0,31.0,9.0,99.0,24.0,19.0,147.0,50.0,18.0,18.0,15.0,11.0,18.0,9.0,36.0,300.0,223.0,17.0,49.0,38.0,38.0,152.0,60.0,85.0,215.0,149.0,43.0,14.0,172.0,93.0,198.0,21.0,13.0,50.0,17.0,41.0,16.0,119.0,79.0,16.0,12.0,74.0,21.0,20.0,36.0,21.0,66.0,85.0,12.0,7.0,10.0,69.0,45.0,49.0,8.0,10.0,10.0,11.0,32.0,12.0,74.0,107.0,12.0,11.0,13.0,17.0,20.0,10.0,20.0,26.0,245.0,190.0,220.0,161.0,17.0,34.0,16.0,20.0,9.0,8.0,24.0,7.0,55.0,32.0,63.0,98.0,18.0,32.0,33.0,7.0,15.0,29.0,36.0,93.0,137.0,11.0,40.0,14.0,76.0,8.0,68.0,115.0,38.0,15.0,8.0,10.0,22.0,12.0,56.0,20.0,34.0,13.0,8.0,9.0,12.0,22.0,56.0,100.0,42.0,54.0,19.0
OH_CLE,123.0,26.0,112.0,10.0,16.0,13.0,7.0,18.0,25.0,16.0,26.0,25.0,13.0,11.0,25.0,64.0,11.0,59.0,34.0,90.0,33.0,41.0,109.0,13.0,24.0,22.0,10.0,21.0,14.0,39.0,59.0,249.0,168.0,15.0,42.0,44.0,20.0,48.0,135.0,177.0,220.0,220.0,80.0,21.0,69.0,120.0,71.0,23.0,13.0,78.0,34.0,126.0,16.0,417.0,186.0,47.0,15.0,39.0,42.0,52.0,34.0,16.0,50.0,73.0,27.0,9.0,39.0,94.0,62.0,80.0,26.0,12.0,13.0,16.0,25.0,22.0,76.0,13.0,8.0,13.0,33.0,49.0,27.0,34.0,27.0,30.0,181.0,513.0,424.0,202.0,37.0,40.0,76.0,72.0,72.0,16.0,136.0,30.0,204.0,125.0,291.0,9.0,17.0,48.0,49.0,12.0,20.0,25.0,63.0,61.0,59.0,13.0,27.0,30.0,115.0,35.0,95.0,82.0,24.0,29.0,32.0,11.0,25.0,79.0,30.0,56.0,119.0,33.0,19.0,21.0,35.0,55.0,58.0,67.0,56.0,26.0,9.0
OH_COL,95.0,35.0,45.0,20.0,24.0,39.0,8.0,31.0,14.0,18.0,31.0,20.0,38.0,9.0,16.0,16.0,29.0,34.0,25.0,97.0,20.0,15.0,99.0,16.0,24.0,20.0,9.0,21.0,16.0,11.0,12.0,141.0,109.0,47.0,35.0,32.0,10.0,56.0,69.0,82.0,111.0,137.0,15.0,19.0,167.0,43.0,76.0,11.0,21.0,37.0,12.0,53.0,19.0,108.0,47.0,24.0,12.0,20.0,16.0,23.0,24.0,25.0,32.0,44.0,17.0,18.0,14.0,90.0,55.0,40.0,16.0,14.0,16.0,39.0,29.0,15.0,45.0,23.0,18.0,8.0,8.0,8.0,7.0,10.0,7.0,11.0,163.0,92.0,375.0,106.0,23.0,17.0,23.0,8.0,9.0,28.0,75.0,51.0,35.0,56.0,57.0,8.0,18.0,37.0,48.0,18.0,38.0,27.0,16.0,53.0,133.0,24.0,32.0,14.0,56.0,11.0,55.0,77.0,25.0,22.0,10.0,19.0,21.0,18.0,15.0,24.0,33.0,41.0,9.0,13.0,11.0,11.0,40.0,35.0,64.0,67.0,21.0
OH_TOL,20.0,13.0,96.0,25.0,12.0,12.0,8.0,50.0,52.0,17.0,10.0,13.0,11.0,20.0,17.0,7.0,9.0,18.0,19.0,31.0,14.0,24.0,80.0,11.0,19.0,12.0,61.0,19.0,69.0,8.0,13.0,77.0,66.0,16.0,28.0,74.0,8.0,96.0,43.0,80.0,82.0,97.0,18.0,16.0,101.0,62.0,50.0,98.0,9.0,28.0,9.0,54.0,10.0,52.0,40.0,28.0,10.0,42.0,9.0,61.0,29.0,15.0,19.0,37.0,10.0,42.0,42.0,29.0,20.0,23.0,8.0,11.0,16.0,18.0,18.0,7.0,31.0,7.0,22.0,11.0,9.0,26.0,10.0,18.0,10.0,15.0,136.0,198.0,147.0,93.0,8.0,19.0,17.0,12.0,12.0,12.0,39.0,103.0,47.0,53.0,63.0,7.0,20.0,11.0,20.0,12.0,10.0,9.0,25.0,26.0,77.0,434.0,27.0,12.0,67.0,11.0,55.0,30.0,22.0,8.0,50.0,13.0,14.0,15.0,14.0,14.0,31.0,26.0,12.0,12.0,16.0,33.0,28.0,76.0,13.0,8.0,8.0
OK_OKC,28.0,22.0,19.0,19.0,43.0,33.0,16.0,14.0,7.0,11.0,21.0,15.0,9.0,15.0,13.0,161.0,19.0,10.0,24.0,43.0,29.0,31.0,35.0,23.0,26.0,13.0,21.0,9.0,7.0,14.0,48.0,26.0,20.0,37.0,27.0,13.0,34.0,9.0,34.0,38.0,30.0,37.0,14.0,36.0,25.0,21.0,28.0,42.0,53.0,12.0,12.0,15.0,10.0,15.0,14.0,13.0,248.0,19.0,15.0,10.0,23.0,58.0,98.0,16.0,10.0,12.0,11.0,34.0,22.0,13.0,9.0,12.0,63.0,17.0,43.0,8.0,8.0,17.0,36.0,7.0,8.0,7.0,8.0,7.0,8.0,9.0,13.0,15.0,10.0,10.0,249.0,115.0,34.0,9.0,16.0,8.0,17.0,8.0,12.0,8.0,27.0,42.0,19.0,8.0,8.0,21.0,19.0,27.0,13.0,31.0,29.0,41.0,262.0,270.0,297.0,21.0,235.0,386.0,42.0,174.0,38.0,41.0,108.0,12.0,19.0,7.0,8.0,19.0,21.0,10.0,11.0,8.0,32.0,21.0,10.0,93.0,42.0
OK_TUL,28.0,14.0,9.0,18.0,142.0,52.0,8.0,31.0,17.0,37.0,11.0,12.0,8.0,22.0,21.0,53.0,11.0,9.0,49.0,79.0,74.0,45.0,18.0,17.0,28.0,49.0,20.0,8.0,24.0,91.0,40.0,60.0,55.0,8.0,8.0,18.0,39.0,19.0,54.0,15.0,28.0,27.0,11.0,143.0,32.0,15.0,19.0,49.0,97.0,13.0,10.0,13.0,13.0,28.0,9.0,12.0,7.0,15.0,8.0,21.0,24.0,116.0,65.0,27.0,7.0,91.0,91.0,71.0,58.0,14.0,13.0,37.0,11.0,9.0,15.0,13.0,8.0,12.0,20.0,52.0,15.0,116.0,116.0,116.0,116.0,116.0,9.0,16.0,50.0,26.0,165.0,471.0,14.0,43.0,14.0,7.0,17.0,20.0,19.0,16.0,19.0,12.0,18.0,31.0,16.0,105.0,13.0,25.0,14.0,46.0,29.0,41.0,21.0,37.0,153.0,142.0,125.0,283.0,23.0,135.0,21.0,52.0,44.0,7.0,8.0,7.0,68.0,17.0,9.0,19.0,9.0,14.0,8.0,17.0,9.0,68.0,13.0
